2025-10-22T20:59:30.525518Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1664, idx: 26
2025-10-22T20:59:30.534416Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 26
2025-10-22T20:59:30.534988Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1792, idx: 27
2025-10-22T20:59:30.544047Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 27
2025-10-22T20:59:30.554647Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 28
2025-10-22T20:59:30.564295Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 28
2025-10-22T20:59:30.564694Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 128, idx: 29
2025-10-22T20:59:30.574245Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 29
2025-10-22T20:59:30.574524Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 256, idx: 30
2025-10-22T20:59:30.584156Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 30
2025-10-22T20:59:30.585234Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 384, idx: 31
2025-10-22T20:59:30.594443Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 31
2025-10-22T20:59:30.594687Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 512, idx: 0
2025-10-22T20:59:30.604495Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 0
2025-10-22T20:59:30.604833Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 640, idx: 1
2025-10-22T20:59:30.614374Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 1
2025-10-22T20:59:30.614549Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 768, idx: 2
2025-10-22T20:59:30.624391Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 2
2025-10-22T20:59:30.624733Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 896, idx: 3
2025-10-22T20:59:30.634135Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 3
2025-10-22T20:59:30.634535Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1024, idx: 4
2025-10-22T20:59:30.644488Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 4
2025-10-22T20:59:30.644798Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1152, idx: 5
2025-10-22T20:59:30.654349Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 5
2025-10-22T20:59:30.655534Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1280, idx: 6
2025-10-22T20:59:30.664120Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 6
2025-10-22T20:59:30.664849Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1408, idx: 7
2025-10-22T20:59:30.674002Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 7
2025-10-22T20:59:30.674322Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1536, idx: 8
2025-10-22T20:59:30.684356Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 8
2025-10-22T20:59:30.684773Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1664, idx: 9
2025-10-22T20:59:30.694065Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 9
2025-10-22T20:59:30.694388Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1792, idx: 10
2025-10-22T20:59:30.704484Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 10
2025-10-22T20:59:30.714386Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 11
2025-10-22T20:59:30.724513Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 11
2025-10-22T20:59:30.724922Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 128, idx: 12
2025-10-22T20:59:30.734319Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 12
2025-10-22T20:59:30.734638Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 256, idx: 13
2025-10-22T20:59:30.744271Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 13
2025-10-22T20:59:30.744462Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 384, idx: 14
2025-10-22T20:59:30.754151Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 14
2025-10-22T20:59:30.754430Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 512, idx: 15
2025-10-22T20:59:30.764271Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 15
2025-10-22T20:59:30.764536Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 640, idx: 16
2025-10-22T20:59:30.774576Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 16
2025-10-22T20:59:30.774971Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 768, idx: 17
2025-10-22T20:59:30.784259Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 17
2025-10-22T20:59:30.784611Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 896, idx: 18
2025-10-22T20:59:30.794455Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 18
2025-10-22T20:59:30.794748Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1024, idx: 19
2025-10-22T20:59:30.804677Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 19
2025-10-22T20:59:30.804942Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1152, idx: 20
2025-10-22T20:59:30.814244Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 20
2025-10-22T20:59:30.814531Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1280, idx: 21
2025-10-22T20:59:30.824017Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 21
2025-10-22T20:59:30.824261Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 1408, idx: 22
2025-10-22T20:59:30.834741Z DEBUG cpal_wasapi_in audio_analyzer_rs::audio_io: offset: 0, idx: 22
